indian oil,new delhi,Indian Oil Corporation Limited,"NH 24, Pocket A, IFC, Ghazipur, new delhi, new delhi 110096, India",28.6289242,77.3213784
indian oil,new delhi,Indian Oil Corporation Limited,"44 34, Aggarwal City Mall, Shyamji Krishna Varma Marg, Saint Nagar new delhi, Rani Bagh, Najafgarh Road Industrial Area, new delhi, 110034, India",28.6898334,77.1351296
indian oil,new delhi,Indian Oil Corporation Limited,"Sector 5C, Rohini, new delhi, 110085, India",28.7121695,77.1025091
indian oil,new delhi,Indian Oil Corporation Limited,"Mayur Vihar Phase 1 Extension, new delhi, new delhi 110091, India",28.5937049,77.2967748
indian oil,new delhi,Indian Oil Corporation Limited,"Sector 6, Dwarka, new delhi, new delhi 110085, India",28.5926654,77.0660881
indian oil,new delhi,Indian Oil Corporation Limited,"Outer Ring Rd, Sector 2, Rohini, new delhi, 110083, India",28.6938299,77.1027213
indian oil,new delhi,Indian Oil Corporation Limited,"Janak Cinema Complex, Pankha Rd, Block C 6A, Janakpuri, new delhi, new delhi 110058, India",28.610501,77.094551
indian oil,new delhi,Indian Oil Corporation Limited,"Gopinath Bazar new delhi Cantonment, Opp Post, Gopi Nath Bazar, new delhi Cantonment, new delhi, new delhi 110010, India",28.5968956,77.1355918
indian oil,new delhi,Indian Oil Corporation Limited,"Main Road, Nangloi - Najafgarh Rd, Laxmi Vihar, Nangli Sakrawati, new delhi, 110043, India",28.625555,76.993094
indian oil,new delhi,Indian Oil Corporation Limited,"Ghazipur Road, Jaipuria Enclave, Kaushambi, Ghaziabad, new delhi 110092, India",28.6438876,77.317085
indian oil,new delhi,Indian Oil Corporation Limited,"Outer Ring Rd, Kalkaji, new delhi, new delhi 110019, India",28.5477917,77.255814
indian oil,new delhi,Indian Oil Corporation Limited,"Sadiq Nagar petrol pump, Josip Broz Tito Marg, new delhi, new delhi 110049, India",28.5552745,77.2285026
